tick,cmd_0,cmd_1,cmd_2,ang_vel_0,ang_vel_1,ang_vel_2,proj_grav_0,proj_grav_1,proj_grav_2,pos_0,pos_1,pos_2,pos_3,pos_4,pos_5,pos_6,pos_7,pos_8,pos_9,pos_10,pos_11,pos_12,pos_13,vel_0,vel_1,vel_2,vel_3,vel_4,vel_5,vel_6,vel_7,vel_8,vel_9,vel_10,vel_11,vel_12,vel_13,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9,action_10,action_11,action_12,action_13
36,0.0,0.0,0.0,-0.008683013,-0.010788317,-0.014126259,0.026539775,0.010188576,-0.9995958,-0.010165713,0.00095902954,0.016687114,0.009782101,0.0013426413,-0.008631266,-0.014001831,-0.014385443,-0.014385443,-0.027811857,0.004411536,-0.017070726,-0.009398489,-0.0047951476,-0.00030518044,0.11749447,-0.00030518044,0.1699855,0.03558404,0.08514534,-0.085755706,0.1699855,-0.00030518044,-0.018127719,-0.010070954,-0.0007629511,0.08316167,-0.0007629511,-0.05505842,-0.12986156,-0.03050759,0.59081346,-1.0718141,-0.035466317,0.04757922,-0.09721728,-0.29073855,0.013748826,0.18514968,-0.21271136,-0.03941305,0.021189123
37,0.0,0.0,0.0,-0.010864675,0.0044833147,5.454154e-05,0.026539775,0.010188576,-0.9995958,-0.010549325,0.00095902954,0.016687114,0.010165713,0.00095902954,-0.008247654,-0.014001831,-0.014001831,-0.014769055,-0.027811857,0.004027924,-0.017070726,-0.0090148775,-0.004411536,-0.17059587,-0.038147554,0.34027618,-0.00030518044,-0.038269628,0.08514534,0.08514534,-0.00030518044,0.08514534,0.09600977,-0.042298008,-0.0007629511,-0.0007629511,0.04196231,-0.04676587,-0.12707406,-0.042809814,0.59872746,-1.0730119,-0.033553433,0.04779298,-0.09270382,-0.29778698,0.0158935,0.17579053,-0.21596569,-0.028467517,0.010962814
38,0.0,0.0,0.0,-0.008683013,0.021936607,0.0055086953,0.02755791,0.010188226,-0.9995683,-0.010165713,0.0005754177,0.016687114,0.010549325,0.0005754177,-0.008247654,-0.014001831,-0.014001831,-0.014769055,-0.027428245,0.004411536,-0.017070726,-0.0090148775,-0.004027924,0.08514534,-0.011902037,0.1699855,0.08514534,-0.071839474,0.08514534,-0.085755706,0.34027618,0.1699855,0.016784925,0.040955216,-0.0007629511,-0.0007629511,-0.0007629511,-0.041369677,-0.13083038,-0.05659817,0.60079473,-1.1103787,-0.027057536,0.060950913,-0.09160714,-0.31740266,0.055905115,0.17678747,-0.2172908,-0.026650198,0.01106739
39,0.0,0.0,0.0,-0.005410521,0.04048073,-0.009762935,0.02755791,0.010188226,-0.9995683,-0.010165713,0.0005754177,0.016303502,0.010932936,-0.0001918059,-0.008247654,-0.014001831,-0.014001831,-0.015152667,-0.02627741,0.004411536,-0.017070726,-0.008631266,-0.004027924,0.08514534,-0.05645838,0.1699855,0.08514534,0.0046997787,0.25543603,-0.085755706,0.08514534,0.08514534,0.08526742,-0.074525066,-0.0007629511,-0.0007629511,-0.0007629511,-0.047374375,-0.13234809,-0.0622658,0.60991776,-1.1364071,-0.03686874,0.059373952,-0.08267276,-0.31139675,0.072702505,0.18056658,-0.21140875,-0.03329295,0.0074692965
40,0.0,0.0,0.0,-0.0043196897,0.06666067,-0.01739875,0.02755791,0.010188226,-0.9995683,-0.010165713,0.0005754177,0.01591989,0.011316548,-0.0013426413,-0.008247654,-0.014001831,-0.014001831,-0.015152667,-0.02435935,0.004027924,-0.017070726,-0.008247654,-0.004027924,0.1699855,0.119935915,-0.25604638,-0.085755706,-0.09466697,-0.085755706,-0.085755706,-0.17059587,-0.25604638,0.12286565,0.023498895,-0.0007629511,-0.0007629511,-0.0007629511,-0.056922078,-0.13589588,-0.05641423,0.63311315,-1.1515286,-0.041702654,0.04678496,-0.062828824,-0.29936734,0.07060356,0.19288336,-0.21721639,-0.036804244,0.004753694
41,0.0,0.0,0.0,0.001134464,0.07975064,-0.010853766,0.026539775,0.010188576,-0.9995958,-0.010165713,0.0005754177,0.016303502,0.01170016,-0.002109865,-0.008631266,-0.014001831,-0.01361822,-0.014769055,-0.023208514,0.004027924,-0.017070726,-0.008247654,-0.004027924,0.1699855,-0.044251163,0.34027618,0.08514534,-0.034241244,-0.34088656,-0.00030518044,0.08514534,0.25543603,0.0087281605,-0.044983596,-0.0007629511,-0.0007629511,-0.0007629511,-0.056322142,-0.12616554,-0.09465321,0.6130532,-1.1672213,-0.043365974,0.0633452,-0.08037016,-0.3420368,0.08317515,0.17934999,-0.21957916,-0.027999938,0.016754858
42,0.0,0.0,0.0,0.005497787,0.0819323,0.012053681,0.024503093,0.010189243,-0.99964786,-0.010165713,0.00095902954,0.01591989,0.01170016,-0.0028770885,-0.008631266,-0.01361822,-0.013234608,-0.0155362785,-0.02244129,0.0032607005,-0.017070726,-0.008247654,-0.004027924,0.08514534,-0.021667812,0.08514534,-0.17059587,0.019470513,-0.25604638,0.25543603,0.1699855,-0.085755706,0.036926832,-0.09198138,-0.0007629511,-0.0007629511,-0.0007629511,-0.04636305,-0.12554559,-0.07717993,0.633196,-1.1726475,-0.028630883,0.05143433,-0.065766044,-0.32499662,0.10523443,0.19960023,-0.21527234,-0.03464213,0.011540763
43,0.0,0.0,0.0,0.005497787,0.0819323,0.031688634,0.022465887,0.0101898685,-0.99969566,-0.010549325,0.0005754177,0.0155362785,0.01170016,-0.004027924,-0.008631266,-0.01361822,-0.012850996,-0.016303502,-0.021674067,0.0028770885,-0.017454337,-0.007864042,-0.004027924,0.34027618,-0.14862287,-0.17059587,0.08514534,-0.109437704,0.08514534,-0.34088656,-0.00030518044,-0.17059587,-0.05975433,-0.14703594,-0.0007629511,-0.0007629511,-0.0007629511,-0.031622104,-0.12407595,-0.0755928,0.63729143,-1.1799073,-0.025807112,0.055209808,-0.077101834,-0.31737742,0.118591994,0.2091908,-0.20730448,-0.037809815,-0.011533752
44,0.0,0.0,0.0,0.020769417,0.09174978,0.04041528,0.021447094,0.010190165,-0.99971807,-0.010549325,0.00095902954,0.0155362785,0.01170016,-0.0051787593,-0.0090148775,-0.01361822,-0.012467383,-0.016303502,-0.02013962,0.0024934767,-0.017454337,-0.007864042,-0.004027924,0.08514534,0.002136263,0.4257267,0.08514534,-0.047669183,-0.085755706,-0.085755706,-0.085755706,0.1699855,-0.05975433,0.1107805,-0.0007629511,-0.0007629511,-0.08621348,-0.02533485,-0.12291238,-0.09677938,0.6196229,-1.156158,-0.02550178,0.0624559,-0.08512041,-0.34420282,0.1085061,0.17462222,-0.22653377,-0.033249415,0.012201279
45,0.0,0.0,0.0,0.016406095,0.08629562,0.02623448,0.019409146,0.010190727,-0.9997597,-0.010549325,0.0013426413,0.015152667,0.01170016,-0.005562371,-0.0090148775,-0.013234608,-0.012850996,-0.017070726,-0.019372396,0.0024934767,-0.017454337,-0.007864042,-0.0051787593,-0.085755706,-0.045471884,-0.17059587,-0.00030518044,-0.044983596,-0.34088656,0.51117724,-0.085755706,-0.085755706,0.20746166,-0.124208435,-0.0007629511,-0.0007629511,-0.0007629511,-0.0447437,-0.11375502,-0.061287098,0.6374897,-1.1083019,-0.029722821,0.041539676,-0.07390681,-0.32224765,0.10649066,0.21271099,-0.20434289,-0.033578247,0.0029152185
46,0.0,0.0,0.0,0.015315264,0.06884233,0.0055086953,0.018389998,0.010190992,-0.9997789,-0.010549325,0.0013426413,0.014769055,0.01170016,-0.005562371,-0.0090148775,-0.013234608,-0.012850996,-0.017454337,-0.01822156,0.0032607005,-0.017454337,-0.007864042,-0.0051787593,0.08514534,0.11200122,0.08514534,-0.085755706,-0.124208435,-0.085755706,-0.00030518044,-0.17059587,0.1699855,0.14703594,-0.12957962,-0.0007629511,-0.0007629511,0.02059968,-0.04791227,-0.11962965,-0.068749204,0.60968155,-1.0880983,-0.04394256,0.049025215,-0.08512014,-0.31425318,0.06715833,0.20117536,-0.20783117,-0.039120037,0.0076444447
47,0.0,0.0,0.0,0.02186025,0.063388176,-0.01739875,0.01635165,0.011211922,-0.9998034,-0.010549325,0.0017262532,0.014385443,0.01170016,-0.005562371,-0.0090148775,-0.013234608,-0.012850996,-0.017454337,-0.01783795,0.0028770885,-0.017454337,-0.008247654,-0.004411536,0.08514534,0.12848097,0.08514534,0.1699855,-0.014099336,0.08514534,-0.00030518044,0.34027618,-0.25604638,-0.16852064,0.0060425727,-0.0007629511,-0.08621348,-0.0007629511,-0.057448313,-0.113303155,-0.065786436,0.6073282,-1.1354926,-0.03406064,0.03430628,-0.07213499,-0.3289231,0.09158762,0.18231721,-0.20442985,-0.036359616,0.031830974
48,0.0,0.0,0.0,0.007679449,0.05684319,-0.018489582,0.015332168,0.0112122,-0.9998196,-0.010549325,0.0017262532,0.014001831,0.011316548,-0.005945983,-0.0090148775,-0.012850996,-0.012850996,-0.017454337,-0.017070726,0.0024934767,-0.017454337,-0.0090148775,-0.004027924,-0.17059587,0.045471884,-0.085755706,0.08514534,0.002014191,0.1699855,-0.00030518044,-0.17059587,-0.34088656,0.18463416,-0.13495079,-0.0007629511,-0.08621348,-0.0007629511,-0.060441136,-0.111350566,-0.043325733,0.61925185,-1.1072636,-0.040323485,0.025878541,-0.068960935,-0.3009563,0.04635929,0.18447632,-0.19438402,-0.028908357,0.017032154
49,0.0,0.0,0.0,0.007679449,0.04157156,-0.0064904434,0.014312583,0.011212465,-0.9998347,-0.010549325,0.002109865,0.014001831,0.011316548,-0.006713207,-0.0090148775,-0.012850996,-0.012467383,-0.017454337,-0.017070726,0.0024934767,-0.017454337,-0.0090148775,-0.0028770885,0.25543603,-0.036926832,-0.00030518044,-0.34088656,0.020813307,-0.085755706,0.08514534,0.08514534,-0.00030518044,-0.12286565,-0.07049668,-0.0007629511,-0.0007629511,0.08316167,-0.059641436,-0.11199641,-0.057274655,0.61349845,-1.0834756,-0.037766483,0.031897448,-0.085524276,-0.30770448,0.026026867,0.21025525,-0.2065097,-0.039125156,-0.0066636205
50,0.0,0.0,0.0,-0.005410521,0.04048073,0.0065995264,0.012273369,0.012233561,-0.99984986,-0.010549325,0.002109865,0.014001831,0.011316548,-0.006713207,-0.0090148775,-0.012850996,-0.012467383,-0.017454337,-0.017070726,0.0024934767,-0.017454337,-0.0090148775,-0.002109865,-0.00030518044,0.08514534,0.08514534,-0.17059587,-0.067811094,-0.17059587,0.25543603,-0.25604638,-0.00030518044,0.13495079,0.071839474,-0.0007629511,-0.0007629511,-0.0007629511,-0.056407243,-0.12041572,-0.05003417,0.61505103,-1.039232,-0.037092727,0.04423911,-0.090874285,-0.30174154,0.0020083894,0.19879365,-0.20777123,-0.029189236,-0.010036483
51,0.0,0.0,0.0,-0.008683013,0.028481591,0.007690357,0.012273608,0.013254154,-0.9998368,-0.010549325,0.002109865,0.014001831,0.011316548,-0.006713207,-0.0090148775,-0.012850996,-0.012467383,-0.01783795,-0.017454337,0.0028770885,-0.017454337,-0.0090148775,-0.0024934767,0.25543603,-0.002136263,0.25543603,-0.25604638,-0.071839474,0.08514534,-0.17059587,0.34027618,-0.5966278,0.078553446,0.1550927,-0.0007629511,0.07858396,-0.0007629511,-0.051843524,-0.13115185,-0.052518543,0.62125516,-1.070591,-0.020393338,0.05008576,-0.09373015,-0.2998312,0.0006112098,0.19310735,-0.21376231,-0.04963406,0.005340904
52,0.0,0.0,0.0,-0.009773844,0.025209099,-0.0053996122,0.011253727,0.013254464,-0.99984884,-0.010549325,0.0017262532,0.014001831,0.01170016,-0.0070968186,-0.0090148775,-0.012467383,-0.012850996,-0.017454337,-0.017454337,0.0028770885,-0.017454337,-0.0090148775,-0.0024934767,0.34027618,-0.030212864,0.1699855,0.4257267,0.054383155,0.08514534,0.08514534,-0.17059587,-0.00030518044,0.061097123,-0.08123903,-0.0007629511,-0.0007629511,-0.0007629511,-0.05863361,-0.120070815,-0.05397198,0.6067468,-1.060559,-0.04184911,0.059862353,-0.114079416,-0.30172423,0.0054507833,0.20515826,-0.18895534,-0.033849508,-0.011402175
53,0.0,0.0,0.0,-0.008683013,0.014300792,-0.01630792,0.011253727,0.013254464,-0.99984884,-0.010549325,0.0017262532,0.014001831,0.01170016,-0.0074804304,-0.0090148775,-0.012850996,-0.012850996,-0.017070726,-0.017454337,0.0028770885,-0.017454337,-0.008631266,-0.0024934767,-0.085755706,0.002746624,-0.00030518044,0.1699855,0.012756542,0.1699855,-0.42633706,0.08514534,0.1699855,0.07989624,-0.10675212,-0.0007629511,-0.0007629511,-0.0007629511,-0.0603524,-0.12916306,-0.049133744,0.6010308,-1.057682,-0.0506862,0.07443031,-0.10963549,-0.2935058,-0.03041148,0.17900442,-0.19540152,-0.038691677,-0.0033138692
54,0.0,0.0,0.0,-0.014137167,0.009937468,-0.015217089,0.011253727,0.013254464,-0.99984884,-0.010549325,0.0017262532,0.01361822,0.011316548,-0.0074804304,-0.0090148775,-0.012467383,-0.012850996,-0.017070726,-0.01822156,0.0024934767,-0.017454337,-0.008247654,-0.0024934767,0.08514534,0.0057984283,-0.085755706,-0.085755706,0.020813307,-0.085755706,-0.17059587,-0.00030518044,0.08514534,-0.10272373,-0.18463416,-0.0007629511,-0.0007629511,-0.08468757,-0.06663792,-0.12834209,-0.046070863,0.6059323,-1.0449262,-0.048224952,0.06747464,-0.10407722,-0.28371096,-0.045940153,0.2049613,-0.19369227,-0.046063613,0.009489134
55,0.0,0.0,0.0,-0.013046336,0.0055741454,-0.0010362893,0.011253727,0.013254464,-0.99984884,-0.010549325,0.0017262532,0.014001831,0.01170016,-0.0074804304,-0.009398489,-0.012467383,-0.012850996,-0.016687114,-0.018605173,0.0024934767,-0.017454337,-0.008247654,-0.0024934767,-0.00030518044,0.07354849,-0.25604638,0.25543603,-0.01544213,-0.085755706,-0.085755706,-0.17059587,-0.25604638,-0.04632639,0.06243992,-0.0007629511,-0.0007629511,-0.0007629511,-0.06335001,-0.12706164,-0.022217914,0.6155512,-1.0374777,-0.03602502,0.05197362,-0.1020692,-0.28144333,-0.037884325,0.19857597,-0.19797012,-0.040316388,-0.006502688
56,0.0,0.0,0.0,-0.016318828,-0.0020616702,0.008781188,0.01125349,0.012233832,-0.99986184,-0.010549325,0.0017262532,0.014001831,0.01170016,-0.0074804304,-0.009398489,-0.012467383,-0.012467383,-0.016303502,-0.018988784,0.0024934767,-0.017454337,-0.008631266,-0.0032607005,-0.00030518044,-0.049744412,-0.17059587,0.1699855,-0.019470513,-0.085755706,-0.42633706,-0.00030518044,-0.00030518044,-0.0087281605,-0.14703594,-0.0007629511,-0.0007629511,-0.0038147555,-0.05217485,-0.12589705,-0.029102895,0.60456836,-1.025363,-0.035428192,0.06830878,-0.11399397,-0.2850099,-0.056479137,0.19965522,-0.1951167,-0.036733028,-0.006969303
57,0.0,0.0,0.0,-0.008683013,-0.0053341626,-0.00212712,0.01125349,0.012233832,-0.99986184,-0.010549325,0.0017262532,0.014385443,0.01170016,-0.0070968186,-0.009398489,-0.012083772,-0.012850996,-0.016303502,-0.019372396,0.0028770885,-0.017454337,-0.008631266,-0.004027924,0.08514534,0.05523766,-0.085755706,0.08514534,0.018127719,-0.17059587,-0.17059587,0.1699855,-0.085755706,-0.036926832,0.120180055,-0.0007629511,-0.0007629511,-0.08621348,-0.057282418,-0.13012487,-0.028948717,0.6028932,-1.027626,-0.034207996,0.06540578,-0.1084013,-0.28942177,-0.047176827,0.19155827,-0.20699751,-0.04254264,0.021962412
58,0.0,0.0,0.0,-0.005410521,-0.0151516395,-0.014126259,0.01125349,0.012233832,-0.99986184,-0.010549325,0.0017262532,0.014001831,0.01170016,-0.0070968186,-0.0090148775,-0.012083772,-0.012850996,-0.016303502,-0.019372396,0.0032607005,-0.017454337,-0.008631266,-0.004027924,0.34027618,0.040588997,-0.00030518044,-0.25604638,-0.09063859,-0.34088656,-0.25604638,-0.00030518044,-0.17059587,-0.023498895,-0.023498895,-0.0007629511,-0.0007629511,0.08468757,-0.05848445,-0.12623405,-0.028194375,0.61364055,-1.0220311,-0.048947986,0.054450892,-0.11060797,-0.26400357,-0.080130115,0.2082767,-0.21685387,-0.051507715,-0.0015550554
59,0.0,0.0,0.0,-0.003228859,-0.011879147,-0.01739875,0.01125349,0.012233832,-0.99986184,-0.010549325,0.0017262532,0.014385443,0.01170016,-0.006713207,-0.0090148775,-0.012083772,-0.012850996,-0.01591989,-0.019756008,0.0032607005,-0.017454337,-0.008631266,-0.0036443123,-0.00030518044,-0.01373312,-0.00030518044,-0.34088656,-0.07318227,0.34027618,-0.17059587,-0.085755706,0.1699855,-0.00067139696,-0.0073853666,-0.0007629511,-0.0007629511,-0.0007629511,-0.06635536,-0.12871787,-0.036916498,0.5980187,-1.0095866,-0.047256764,0.049516775,-0.111162305,-0.27426082,-0.075956374,0.19662014,-0.2121186,-0.05008406,0.009433866
60,0.0,0.0,0.0,-0.0010471975,-0.004243332,-0.0064904434,0.01125349,0.012233832,-0.99986184,-0.010549325,0.0017262532,0.014385443,0.01170016,-0.0063295946,-0.0090148775,-0.012083772,-0.012850996,-0.01591989,-0.020523231,0.0028770885,-0.017454337,-0.0090148775,-0.0036443123,0.25543603,-0.079041734,0.25543603,-0.085755706,-0.040955216,0.25543603,0.34027618,-0.00030518044,-0.17059587,-0.04632639,-0.133608,-0.0007629511,-0.0007629511,-0.0007629511,-0.063548386,-0.11333415,-0.034269705,0.6014759,-1.0109918,-0.035520736,0.028222136,-0.111021385,-0.28381056,-0.033217084,0.22148591,-0.19458368,-0.045840196,0.009478614
61,0.0,0.0,0.0,-0.003228859,-0.0053341626,0.003327034,0.01125349,0.012233832,-0.99986184,-0.010549325,0.0017262532,0.014001831,0.01170016,-0.0063295946,-0.009398489,-0.012083772,-0.012850996,-0.016303502,-0.020523231,0.0028770885,-0.017454337,-0.0090148775,-0.0032607005,0.34027618,-0.03997864,-0.085755706,0.25543603,-0.055725947,-0.00030518044,0.34027618,-0.085755706,-0.25604638,-0.034241244,0.10809491,-0.0007629511,-0.0007629511,-0.0007629511,-0.059676096,-0.10617149,-0.014937043,0.6074018,-1.0019763,-0.033207785,0.023813345,-0.10947645,-0.2890316,-0.0011969837,0.22087531,-0.19669178,-0.038355708,-0.007070601
62,0.0,0.0,0.0,0.0044069565,-0.0064249933,0.002236203,0.01125349,0.012233832,-0.99986184,-0.010549325,0.002109865,0.014001831,0.01170016,-0.005945983,-0.009398489,-0.012467383,-0.012850996,-0.01591989,-0.02013962,0.0028770885,-0.017454337,-0.0090148775,-0.0032607005,-0.00030518044,0.08819715,-0.085755706,-0.085755706,0.026184482,0.1699855,-0.17059587,0.08514534,0.08514534,-0.023498895,-0.01544213,-0.0007629511,-0.0007629511,-0.0007629511,-0.05098179,-0.12009174,-0.020487562,0.5889981,-1.0002983,-0.033968735,0.041686736,-0.10256301,-0.2934379,-0.012523778,0.19818798,-0.20593712,-0.04119896,0.0021642
63,0.0,0.0,0.0,0.0022252947,-0.008606655,-0.0010362893,0.01125349,0.012233832,-0.99986184,-0.010549325,0.002109865,0.014385443,0.01170016,-0.005562371,-0.0090148775,-0.012467383,-0.012850996,-0.016303502,-0.02013962,0.0028770885,-0.017454337,-0.0090148775,-0.0036443123,-0.085755706,-0.06683452,-0.00030518044,-0.00030518044,0.09600977,-0.34088656,-0.17059587,-0.085755706,0.08514534,0.11749447,-0.0221561,-0.0007629511,-0.0007629511,-0.0007629511,-0.053000584,-0.12200859,-0.02371319,0.5969754,-0.9902623,-0.04480006,0.0593934,-0.1034217,-0.2875395,-0.04376457,0.19323477,-0.21039698,-0.037193157,0.00084656477
64,0.0,0.0,0.0,0.0022252947,-0.012969978,-0.009762935,0.012273369,0.012233561,-0.99984986,-0.010549325,0.002109865,0.014001831,0.01170016,-0.0051787593,-0.0090148775,-0.012083772,-0.012850996,-0.016303502,-0.020906843,0.0032607005,-0.017454337,-0.0090148775,-0.0036443123,-0.00030518044,0.002746624,-0.17059587,0.08514534,-0.011413748,0.25543603,0.08514534,-0.085755706,-0.085755706,-0.10675212,0.112123296,-0.0007629511,-0.0007629511,-0.0007629511,-0.06210287,-0.119793415,-0.011195883,0.5973869,-0.9996708,-0.035185512,0.032958306,-0.09784408,-0.28858176,-0.012400502,0.19579041,-0.20349857,-0.041238174,0.005755335
65,0.0,0.0,0.0,-0.0043196897,-0.014060808,-0.013035428,0.012273369,0.012233561,-0.99984986,-0.010549325,0.002109865,0.014385443,0.01170016,-0.0047951476,-0.009398489,-0.01170016,-0.012850996,-0.016303502,-0.020906843,0.0028770885,-0.017454337,-0.0090148775,-0.0036443123,0.08514534,-0.028992143,-0.00030518044,0.1699855,0.043640804,-0.34088656,-0.085755706,-0.25604638,-0.17059587,0.057068743,0.043640804,-0.0007629511,-0.0007629511,-0.0007629511,-0.061368167,-0.112807125,-0.013084471,0.6023943,-0.99548525,-0.047836665,0.03993582,-0.10211955,-0.28011724,-0.04240389,0.19668777,-0.20733705,-0.038826354,0.0030779988
66,0.0,0.0,0.0,-0.008683013,-0.0173333,-0.008672105,0.012273369,0.012233561,-0.99984986,-0.010549325,0.002109865,0.014001831,0.01170016,-0.004411536,-0.0090148775,-0.01170016,-0.012850996,-0.01591989,-0.021290455,0.0028770885,-0.017454337,-0.008631266,-0.0036443123,0.1699855,0.028381782,0.08514534,-0.085755706,-0.13495079,-0.17059587,-0.085755706,0.08514534,0.1699855,-0.031555656,-0.116151676,-0.0007629511,-0.0007629511,-0.0007629511,-0.05823213,-0.11699003,-0.029684741,0.5891538,-0.99412555,-0.044723216,0.04898659,-0.11181094,-0.28638467,-0.049453247,0.20724013,-0.20330563,-0.04148283,0.008316919
67,0.0,0.0,0.0,-0.003228859,-0.0173333,5.454154e-05,0.013293154,0.012233278,-0.9998368,-0.010549325,0.002109865,0.014001831,0.01170016,-0.004411536,-0.0090148775,-0.01170016,-0.012850996,-0.01591989,-0.021674067,0.0028770885,-0.017454337,-0.008631266,-0.0032607005,0.34027618,-0.09491111,-0.085755706,0.4257267,0.0664683,0.08514534,-0.085755706,0.34027618,-0.17059587,0.043640804,0.027527276,-0.0007629511,-0.0007629511,-0.0007629511,-0.053714022,-0.11932635,-0.02055768,0.59650517,-1.0368943,-0.034177054,0.0533055,-0.11384636,-0.29378366,-0.0067882086,0.20895895,-0.19388531,-0.04288983,-0.0020897686
68,0.0,0.0,0.0,-0.007592182,-0.019514963,0.0055086953,0.013293154,0.012233278,-0.9998368,-0.010549325,0.002109865,0.014001831,0.011316548,-0.004027924,-0.009398489,-0.01170016,-0.012850996,-0.01591989,-0.022057679,0.0028770885,-0.017454337,-0.008631266,-0.0036443123,-0.42633706,0.02777142,-0.00030518044,-0.34088656,0.024841689,-0.085755706,0.08514534,-0.085755706,-0.085755706,0.09063859,-0.074525066,-0.0007629511,-0.0007629511,-0.07553216,-0.05337754,-0.12514162,-0.011053957,0.6008183,-0.98609036,-0.032067988,0.040644668,-0.09507164,-0.27718258,-0.05399348,0.19403629,-0.21057339,-0.042979177,0.019478247
69,0.0,0.0,0.0,-0.0043196897,-0.018424133,0.007690357,0.013293154,0.012233278,-0.9998368,-0.010549325,0.002109865,0.014385443,0.01170016,-0.0036443123,-0.0090148775,-0.01170016,-0.012850996,-0.01591989,-0.02244129,0.0032607005,-0.017454337,-0.0090148775,-0.0036443123,0.08514534,-0.024109256,0.25543603,0.1699855,0.11749447,0.1699855,-0.00030518044,-0.17059587,-0.00030518044,-0.042298008,0.026184482,-0.0007629511,-0.0007629511,-0.0007629511,-0.04827208,-0.12040606,-0.023304079,0.5882882,-1.0013659,-0.029013786,0.04325933,-0.10735439,-0.2929339,-0.024167592,0.1962248,-0.20404932,-0.0381245,0.0055069923
70,0.0,0.0,0.0,-0.0043196897,-0.0173333,-0.0010362893,0.014312842,0.012232982,-0.99982274,-0.010549325,0.002109865,0.014385443,0.01170016,-0.0032607005,-0.0090148775,-0.01170016,-0.012850996,-0.0155362785,-0.02244129,0.0032607005,-0.017454337,-0.0090148775,-0.0032607005,-0.17059587,0.03509575,0.1699855,0.1699855,0.08123903,-0.00030518044,0.08514534,-0.42633706,0.08514534,-0.04901198,-0.08123903,-0.0007629511,-0.0007629511,-0.0007629511,-0.051072046,-0.11299726,-0.01461263,0.59267116,-0.9899395,-0.03986484,0.037728824,-0.10339026,-0.2829285,-0.029728515,0.19507694,-0.20153281,-0.034787785,-0.0018068999
71,0.0,0.0,0.0,-0.0010471975,-0.0173333,-0.007581274,0.014312842,0.012232982,-0.99982274,-0.010549325,0.002109865,0.014385443,0.01170016,-0.0028770885,-0.0090148775,-0.01170016,-0.012850996,-0.0155362785,-0.022824902,0.0032607005,-0.017454337,-0.008631266,-0.0032607005,-0.00030518044,-0.012512398,0.25543603,-0.085755706,0.047669183,0.08514534,0.1699855,0.08514534,-0.17059587,-0.03558404,0.08123903,-0.0007629511,0.08316167,-0.0007629511,-0.05786863,-0.11740121,-0.0210258,0.594701,-1.0029733,-0.03213341,0.028725885,-0.098390654,-0.29218322,-0.016808433,0.19480234,-0.2118921,-0.05381978,0.0120230615
72,0.0,0.0,0.0,-0.0043196897,-0.018424133,-0.0053996122,0.015332431,0.012232672,-0.9998076,-0.010165713,0.002109865,0.014385443,0.01170016,-0.0028770885,-0.0090148775,-0.01170016,-0.012850996,-0.0155362785,-0.022824902,0.0028770885,-0.017454337,-0.008631266,-0.0036443123,-0.17059587,-0.04913405,-0.085755706,0.1699855,-0.12957962,-0.17059587,-0.00030518044,0.1699855,-0.00030518044,0.10003815,-0.061097123,-0.0007629511,-0.0007629511,-0.0007629511,-0.05747457,-0.10966104,-0.012653515,0.5948225,-1.0006893,-0.035600934,0.040251486,-0.10605508,-0.29180884,-0.024514176,0.19530429,-0.20305204,-0.039523188,0.007917121
73,0.0,0.0,0.0,-0.0010471975,-0.01624247,5.454154e-05,0.015332431,0.012232672,-0.9998076,-0.010165713,0.002109865,0.014001831,0.01170016,-0.0024934767,-0.0090148775,-0.01170016,-0.012850996,-0.0155362785,-0.023208514,0.0028770885,-0.017454337,-0.008631266,-0.0036443123,0.1699855,-0.008239872,-0.17059587,-0.085755706,-0.116151676,-0.00030518044,-0.085755706,0.25543603,0.25543603,0.0046997787,-0.0651255,-0.0007629511,-0.0007629511,-0.0007629511,-0.05183716,-0.12049344,-0.024163336,0.5893548,-1.0071635,-0.03706583,0.050454102,-0.10741393,-0.29204398,-0.01575762,0.20997271,-0.20351264,-0.042497255,0.0018624365
